seq,headword,pinyin,sense_no,source_form,pinyin_norm,pos,intro_level,intro_band,extra_levels,is_multi_sense,is_polyphone,is_phrase,source_note
2923,人民,rénmín,1,人民,renmin,名,5,5,{},false,false,false,
2924,人民币,rénmínbì,1,人民币,renminbi,名,5,5,{},false,false,false,
2925,人群,rénqún,1,人群,renqun,名,5,5,{},false,false,false,
2926,人体,réntǐ,1,人体,renti,名,5,5,{},false,false,false,
2927,人物,rénwù,1,人物,renwu,名,5,5,{},false,false,false,
2928,忍,rěn,1,忍,ren,动,5,5,{},false,false,false,
2929,认,rèn,1,认,ren,动,5,5,{},false,false,false,
2930,日历,rìlì,1,日历,rili,名,5,5,{},false,false,false,
2931,日用品,rìyòngpǐn,1,日用品,riyongpin,名,5,5,{},false,false,false,
2932,如,rú,1,如,ru,动、连,5,5,{},false,false,false,
2933,如此,rúcǐ,1,如此,ruci,代,5,5,{},false,false,false,
2934,如何,rúhé,1,如何,ruhe,代,5,5,{},false,false,false,
2935,如今,rújīn,1,如今,rujin,名,5,5,{},false,false,false,
2936,如同,rútóng,1,如同,rutong,动,5,5,{},false,false,false,
2937,如下,rúxià,1,如下,ruxia,动,5,5,{},false,false,false,
2938,软,ruǎn,1,软,ruan,形,5,5,{},false,false,false,
2939,软件,ruǎnjiàn,1,软件,ruanjian,名,5,5,{},false,false,false,
2940,弱,ruò,1,弱,ruo,形,5,5,{},false,false,false,
2941,洒,sǎ,1,洒,sa,动,5,5,{},false,false,false,
2942,赛场,sàichǎng,1,赛场,saichang,名,5,5,{},false,false,false,
2943,色彩,sècǎi,1,色彩,secai,名,5,5,{},false,false,false,
2944,沙漠,shāmò,1,沙漠,shamo,名,5,5,{},false,false,false,
2945,沙子,shāzi,1,沙子,shazi,名,5,5,{},false,false,false,
2946,傻,shǎ,1,傻,sha,形,5,5,{},false,false,false,
2947,晒,shài,1,晒,shai,动,5,5,{},false,false,false,
2948,删,shān,1,删,shan,动,5,5,{},false,false,false,
2949,扇,shān,1,扇,shan,动,5,5,{},true,true,false,
2950,删除,shānchú,1,删除,shanchu,动,5,5,{},false,false,false,
2951,山区,shānqū,1,山区,shanqu,名,5,5,{},false,false,false,
2952,擅长,shàncháng,1,擅长,shanchang,动,5,5,{},false,false,false,
2953,善良,shànliáng,1,善良,shanliang,形,5,5,{},false,false,false,
2954,善于,shànyú,1,善于,shanyu,动,5,5,{},false,false,false,
2955,扇子,shànzi,1,扇子,shanzi,名,5,5,{},false,false,false,
2956,伤,shāng,1,伤,shang,名、动,5,5,{},false,false,false,
2957,伤害,shānghài,1,伤害,shanghai,动,5,5,{},false,false,false,
2958,商家,shāngjiā,1,商家,shangjia,名,5,5,{},false,false,false,
2959,商人,shāngrén,1,商人,shangren,名,5,5,{},false,false,false,
2960,商务,shāngwù,1,商务,shangwu,名,5,5,{},false,false,false,
2961,商业,shāngyè,1,商业,shangye,名,5,5,{},false,false,false,
2962,赏,shǎng,1,赏,shang,动,5,5,{},false,false,false,
2963,上传,shàngchuán,1,上传,shangchuan,动,5,5,{},false,false,false,
2964,上升,shàngshēng,1,上升,shangsheng,动,5,5,{},false,false,false,
2965,上下,shàngxià,1,上下,shangxia,名,5,5,{},false,false,false,
2966,上涨,shàngzhǎng,1,上涨,shangzhang,动,5,5,{},false,false,false,
2967,烧,shāo,1,烧,shao,动、名,5,5,{},false,false,false,
2968,烧烤,shāokǎo,1,烧烤,shaokao,名,5,5,{},false,false,false,
2969,蛇,shé,1,蛇,she,名,5,5,{},false,false,false,
2970,舍不得,shěbude,1,舍不得,shebude,动,5,5,{},false,false,false,
2971,舍得,shěde,1,舍得,shede,动,5,5,{},false,false,false,
2972,设备,shèbèi,1,设备,shebei,名,5,5,{},false,false,false,
2973,设计,shèjì,1,设计,sheji,动、名,5,5,{},false,false,false,
2974,设立,shèlì,1,设立,sheli,动,5,5,{},false,false,false,
2975,社区,shèqū,1,社区,shequ,名,5,5,{},false,false,false,
2976,设施,shèshī,1,设施,sheshi,名,5,5,{},false,false,false,
2977,摄影,shèyǐng,1,摄影,sheying,动,5,5,{},false,false,false,
2978,设置,shèzhì,1,设置,shezhi,动,5,5,{},false,false,false,
2979,伸,shēn,1,伸,shen,动,5,5,{},false,false,false,
2980,身材,shēncái,1,身材,shencai,名,5,5,{},false,false,false,
2981,深度,shēndù,1,深度,shendu,名、形,5,5,{},false,false,false,
2982,身份,shēnfèn,1,身份,shenfen,名,5,5,{},false,false,false,
2983,深厚,shēnhòu,1,深厚,shenhou,形,5,5,{},false,false,false,
2984,深刻,shēnkè,1,深刻,shenke,形,5,5,{},false,false,false,
2985,深入,shēnrù,1,深入,shenru,动、形,5,5,{},false,false,false,
2986,深远,shēnyuǎn,1,深远,shenyuan,形,5,5,{},false,false,false,
2987,神话,shénhuà,1,神话,shenhua,名,5,5,{},false,false,false,
2988,神秘,shénmì,1,神秘,shenmi,形,5,5,{},false,false,false,
2989,升,shēng,1,升1,sheng,动,5,5,{},true,false,false,
2990,生产,shēngchǎn,1,生产,shengchan,动,5,5,{},false,false,false,
2991,生存,shēngcún,1,生存,shengcun,动,5,5,{},false,false,false,
2992,生动,shēngdòng,1,生动,shengdong,形,5,5,{},false,false,false,
2993,升级,shēngjí,1,升级,shengji,动,5,5,{},false,false,false,
2994,升温,shēngwēn,1,升温,shengwen,动,5,5,{},false,false,false,
2995,生物,shēngwù,1,生物,shengwu,名,5,5,{},false,false,false,
2996,生肖,shēngxiào,1,生肖,shengxiao,名,5,5,{},false,false,false,
2997,生长,shēngzhǎng,1,生长,shengzhang,动,5,5,{},false,false,false,
2998,省,shěng,2,省2,sheng,动,5,5,{},true,false,false,
2999,省份,shěngfèn,1,省份,shengfen,名,5,5,{},false,false,false,
3000,省会,shěnghuì,1,省会,shenghui,名,5,5,{},false,false,false,
3001,胜,shèng,1,胜,sheng,动,5,5,{},false,false,false,
3002,胜利,shènglì,1,胜利,shengli,动,5,5,{},false,false,false,
3003,诗,shī,1,诗,shi,名,5,5,{},false,false,false,
3004,湿,shī,1,湿,shi,形,5,5,{},false,false,false,
3005,失恋,shīliàn,1,失恋,shilian,动,5,5,{},false,false,false,
3006,失眠,shīmián,1,失眠,shimian,动,5,5,{},false,false,false,
3007,诗人,shīrén,1,诗人,shiren,名,5,5,{},false,false,false,
3008,失误,shīwù,1,失误,shiwu,动、名,5,5,{},false,false,false,
3009,失业,shīyè,1,失业,shiye,动,5,5,{},false,false,false,
3010,时差,shíchā,1,时差,shicha,名,5,5,{},false,false,false,
3011,时常,shícháng,1,时常,shichang,副,5,5,{},false,false,false,
3012,时代,shídài,1,时代,shidai,名,5,5,{},false,false,false,
3013,实践,shíjiàn,1,实践,shijian,动,5,5,{},false,false,false,
3014,时刻,shíkè,1,时刻,shike,名、副,5,5,{},false,false,false,
3015,实力,shílì,1,实力,shili,名,5,5,{},false,false,false,
3016,时期,shíqī,1,时期,shiqi,名,5,5,{},false,false,false,
3017,实施,shíshī,1,实施,shishi,动,5,5,{},false,false,false,
3018,石头,shítou,1,石头,shitou,名,5,5,{},false,false,false,
3019,实习,shíxí,1,实习,shixi,动,5,5,{},false,false,false,
3020,实现,shíxiàn,1,实现,shixian,动,5,5,{},false,false,false,
3021,实行,shíxíng,1,实行,shixing,动,5,5,{},false,false,false,
3022,实验,shíyàn,1,实验,shiyan,动、名,5,5,{},false,false,false,
3023,实验室,shíyànshì,1,实验室,shiyanshi,名,5,5,{},false,false,false,
3024,实用,shíyòng,1,实用,shiyong,形,5,5,{},false,false,false,
3025,食用,shíyòng,1,食用,shiyong,动,5,5,{},false,false,false,
3026,使得,shǐde,1,使得,shide,动,5,5,{},false,false,false,
3027,始终,shǐzhōng,1,始终,shizhong,名、副,5,5,{},false,false,false,
3028,式,shì,1,式,shi,后缀,5,5,{},false,false,false,
3029,适当,shìdàng,1,适当,shidang,形,5,5,{},false,false,false,
3030,似的,shìde,1,似的,shide,助,5,5,{},false,false,false,
3031,事故,shìgù,1,事故,shigu,名,5,5,{},false,false,false,
3032,事件,shìjiàn,1,事件,shijian,名,5,5,{},false,false,false,
3033,试卷,shìjuàn,1,试卷,shijuan,名,5,5,{},false,false,false,
3034,市民,shìmín,1,市民,shimin,名,5,5,{},false,false,false,
3035,事实,shìshí,1,事实,shishi,名,5,5,{},false,false,false,
3036,视为,shìwéi,1,视为,shiwei,动,5,5,{},false,false,false,
3037,事物,shìwù,1,事物,shiwu,名,5,5,{},false,false,false,
3038,事先,shìxiān,1,事先,shixian,名,5,5,{},false,false,false,
3039,试验,shìyàn,1,试验,shiyan,动,5,5,{},false,false,false,
3040,事业,shìyè,1,事业,shiye,名,5,5,{},false,false,false,
3041,试用,shìyòng,1,试用,shiyong,动,5,5,{},false,false,false,
3042,适用,shìyòng,1,适用,shiyong,形,5,5,{},false,false,false,
3043,收获,shōuhuò,1,收获,shouhuo,动、名,5,5,{},false,false,false,
3044,收集,shōují,1,收集,shouji,动,5,5,{},false,false,false,
3045,收看,shōukàn,1,收看,shoukan,动,5,5,{},false,false,false,
3046,守,shǒu,1,守,shou,动,5,5,{},false,false,false,
3047,首次,shǒucì,1,首次,shouci,数量,5,5,{},false,false,false,
3048,手段,shǒuduàn,1,手段,shouduan,名,5,5,{},false,false,false,
3049,手工,shǒugōng,1,手工,shougong,名,5,5,{},false,false,false,
3050,手术,shǒushù,1,手术,shoushu,名、动,5,5,{},false,false,false,
3051,手套,shǒutào,1,手套,shoutao,名,5,5,{},false,false,false,
3052,手续,shǒuxù,1,手续,shouxu,名,5,5,{},false,false,false,
3053,手指,shǒuzhǐ,1,手指,shouzhi,名,5,5,{},false,false,false,
3054,售价,shòujià,1,售价,shoujia,名,5,5,{},false,false,false,
3055,蔬菜,shūcài,1,蔬菜,shucai,名,5,5,{},false,false,false,
3056,书法,shūfǎ,1,书法,shufa,名,5,5,{},false,false,false,
3057,书房,shūfáng,1,书房,shufang,名,5,5,{},false,false,false,
3058,书架,shūjià,1,书架,shujia,名,5,5,{},false,false,false,
3059,输入,shūrù,1,输入,shuru,动,5,5,{},false,false,false,
3060,舒适,shūshì,1,舒适,shushi,形,5,5,{},false,false,false,
3061,熟练,shúliàn,1,熟练,shulian,形,5,5,{},false,false,false,
3062,熟人,shúrén,1,熟人,shuren,名,5,5,{},false,false,false,
3063,数,shǔ,1,数,shu,动,5,5,{},true,true,false,
3064,鼠标,shǔbiāo,1,鼠标,shubiao,名,5,5,{},false,false,false,
3065,属于,shǔyú,1,属于,shuyu,动,5,5,{},false,false,false,
3066,束,shù,1,束,shu,量,5,5,{},false,false,false,
3067,数据,shùjù,1,数据,shuju,名,5,5,{},false,false,false,
3068,树木,shùmù,1,树木,shumu,名,5,5,{},false,false,false,
3069,摔,shuāi,1,摔,shuai,动,5,5,{},false,false,false,
3070,双方,shuāngfāng,1,双方,shuangfang,名,5,5,{},false,false,false,
3071,水分,shuǐfèn,1,水分,shuifen,名,5,5,{},false,false,false,
3072,税,shuì,1,税,shui,名,5,5,{},false,false,false,
3073,睡眠,shuìmián,1,睡眠,shuimian,名,5,5,{},false,false,false,
3074,顺,shùn,1,顺,shun,动、介、形,5,5,{},false,false,false,
3075,说不定,shuōbudìng,1,说不定,shuobuding,动、副,5,5,{},false,false,false,
3076,说服,shuōfú,1,说服,shuofu,动,5,5,{},false,false,false,
3077,思考,sīkǎo,1,思考,sikao,动,5,5,{},false,false,false,
3078,私人,sīrén,1,私人,siren,名,5,5,{},false,false,false,
3079,思维,sīwéi,1,思维,siwei,名、动,5,5,{},false,false,false,
3080,思想,sīxiǎng,1,思想,sixiang,名,5,5,{},false,false,false,
3081,四处,sìchù,1,四处,sichu,名,5,5,{},false,false,false,
3082,似乎,sìhū,1,似乎,sihu,副,5,5,{},false,false,false,
3083,四周,sìzhōu,1,四周,sizhou,名,5,5,{},false,false,false,
3084,搜,sōu,1,搜,sou,动,5,5,{},false,false,false,
3085,搜索,sōusuǒ,1,搜索,sousuo,动,5,5,{},false,false,false,
3086,宿舍,sùshè,1,宿舍,sushe,名,5,5,{},false,false,false,
3087,酸甜苦辣,suān-tián-kǔ-là,1,酸甜苦辣,suantiankula,,5,5,{},false,false,true,
3088,随,suí,1,随,sui,动,5,5,{},false,false,false,
3089,随后,suíhòu,1,随后,suihou,副,5,5,{},false,false,false,
3090,随时,suíshí,1,随时,suishi,副,5,5,{},false,false,false,
3091,随手,suíshǒu,1,随手,suishou,副,5,5,{},false,false,false,
3092,随意,suíyì,1,随意,suiyi,形,5,5,{},false,false,false,
3093,碎,suì,1,碎,sui,动、形,5,5,{},false,false,false,
3094,损害,sǔnhài,1,损害,sunhai,动,5,5,{},false,false,false,
3095,损失,sǔnshī,1,损失,sunshi,动、名,5,5,{},false,false,false,
3096,缩短,suōduǎn,1,缩短,suoduan,动,5,5,{},false,false,false,
3097,缩小,suōxiǎo,1,缩小,suoxiao,动,5,5,{},false,false,false,
3098,所,suǒ,1,所1,suo,量、名,5,5,{},true,false,false,
3099,锁,suǒ,1,锁,suo,名、动,5,5,{},false,false,false,
3100,他人,tārén,1,他人,taren,代,5,5,{},false,false,false,
3101,台灯,táidēng,1,台灯,taideng,名,5,5,{},false,false,false,
3102,台阶,táijiē,1,台阶,taijie,名,5,5,{},false,false,false,
3103,太太,tàitai,1,太太,taitai,名,5,5,{},false,false,false,
3104,谈话,tánhuà,1,谈话,tanhua,动,5,5,{},false,false,false,
3105,桃,táo,1,桃,tao,名,5,5,{},false,false,false,
3106,套,tào,1,套,tao,名、动、量,5,5,{},false,false,false,
3107,特产,tèchǎn,1,特产,techan,名,5,5,{},false,false,false,
3108,特色,tèsè,1,特色,tese,名,5,5,{},false,false,false,
3109,特殊,tèshū,1,特殊,teshu,形,5,5,{},false,false,false,
3110,特有,tèyǒu,1,特有,teyou,形,5,5,{},false,false,false,
3111,特征,tèzhēng,1,特征,tezheng,名,5,5,{},false,false,false,
3112,疼痛,téngtòng,1,疼痛,tengtong,形,5,5,{},false,false,false,
3113,提倡,tíchàng,1,提倡,tichang,动,5,5,{},false,false,false,
3114,提交,tíjiāo,1,提交,tijiao,动,5,5,{},false,false,false,
3115,题目,tímù,1,题目,timu,名,5,5,{},false,false,false,
3116,提起,tíqǐ,1,提起,tiqi,动,5,5,{},false,false,false,
3117,提升,tíshēng,1,提升,tisheng,动,5,5,{},false,false,false,
3118,提问,tíwèn,1,提问,tiwen,动,5,5,{},false,false,false,
3119,体会,tǐhuì,1,体会,tihui,动、名,5,5,{},false,false,false,
3120,体力,tǐlì,1,体力,tili,名,5,5,{},false,false,false,
3121,体现,tǐxiàn,1,体现,tixian,动,5,5,{},false,false,false,
3122,体验,tǐyàn,1,体验,tiyan,动,5,5,{},false,false,false,
3123,替,tì,1,替,ti,动、介,5,5,{},false,false,false,
3124,天空,tiānkōng,1,天空,tiankong,名,5,5,{},false,false,false,
3125,天上,tiānshàng,1,天上,tianshang,名,5,5,{},false,false,false,
3126,填,tián,1,填,tian,动,5,5,{},false,false,false,
3127,甜品,tiánpǐn,1,甜品,tianpin,名,5,5,{},false,false,false,
3128,挑,tiāo,1,挑,tiao,动,5,5,{},true,true,false,
3129,挑选,tiāoxuǎn,1,挑选,tiaoxuan,动,5,5,{},false,false,false,
3130,调,tiáo,1,调,tiao,动,5,5,{},true,true,false,
3131,调皮,tiáopí,1,调皮,tiaopi,形,5,5,{},false,false,false,
3132,调整,tiáozhěng,1,调整,tiaozheng,动,5,5,{},false,false,false,
3133,挑战,tiǎozhàn,1,挑战,tiaozhan,动、名,5,5,{},false,false,false,
3134,跳高,tiàogāo,1,跳高,tiaogao,动,5,5,{},false,false,false,
3135,跳远,tiàoyuǎn,1,跳远,tiaoyuan,动,5,5,{},false,false,false,
3136,贴,tiē,1,贴,tie,动,5,5,{},false,false,false,
3137,铁路,tiělù,1,铁路,tielu,名,5,5,{},false,false,false,
3138,停留,tíngliú,1,停留,tingliu,动,5,5,{},false,false,false,
3139,通常,tōngcháng,1,通常,tongchang,形、副,5,5,{},false,false,false,
3140,通行,tōngxíng,1,通行,tongxing,动,5,5,{},false,false,false,
3141,同,tóng,1,同,tong,形、动、副、介、连,5,5,{},false,false,false,
3142,同情,tóngqíng,1,同情,tongqing,动,5,5,{},false,false,false,
3143,同一,tóngyī,1,同一,tongyi,形,5,5,{},false,false,false,
3144,统计,tǒngjì,1,统计,tongji,动,5,5,{},false,false,false,
3145,统一,tǒngyī,1,统一,tongyi,动、形,5,5,{},false,false,false,
3146,痛苦,tòngkǔ,1,痛苦,tongku,形,5,5,{},false,false,false,
3147,投,tóu,1,投,tou,动,5,5,{},false,false,false,
3148,投入,tóurù,1,投入,touru,动、形、名,5,5,{},false,false,false,
3149,头,tou,1,头,tou,后缀,5,5,{},true,true,false,
3150,突出,tūchū,1,突出,tuchu,动、形,5,5,{},false,false,false,
3151,图画,túhuà,1,图画,tuhua,名,5,5,{},false,false,false,
3152,图书,túshū,1,图书,tushu,名,5,5,{},false,false,false,
3153,土地,tǔdì,1,土地,tudi,名,5,5,{},false,false,false,
3154,土豆,tǔdòu,1,土豆,tudou,名,5,5,{},false,false,false,
3155,兔子,tùzi,1,兔子,tuzi,名,5,5,{},false,false,false,
3156,团,tuán,1,团,tuan,动、名、量,5,5,{},false,false,false,
3157,团队,tuánduì,1,团队,tuandui,名,5,5,{},false,false,false,
3158,推动,tuīdòng,1,推动,tuidong,动,5,5,{},false,false,false,
3159,推广,tuīguǎng,1,推广,tuiguang,动,5,5,{},false,false,false,
3160,推荐,tuījiàn,1,推荐,tuijian,动,5,5,{},false,false,false,
3161,推进,tuījìn,1,推进,tuijin,动,5,5,{},false,false,false,
3162,退,tuì,1,退,tui,动,5,5,{},false,false,false,
3163,退出,tuìchū,1,退出,tuichu,动,5,5,{},false,false,false,
3164,退还,tuìhuán,1,退还,tuihuan,动,5,5,{},false,false,false,
3165,退休,tuìxiū,1,退休,tuixiu,动,5,5,{},false,false,false,
3166,拖鞋,tuōxié,1,拖鞋,tuoxie,名,5,5,{},false,false,false,
3167,外部,wàibù,1,外部,waibu,名,5,5,{},false,false,false,
3168,外公,wàigōng,1,外公,waigong,名,5,5,{},false,false,false,
3169,外观,wàiguān,1,外观,waiguan,名,5,5,{},false,false,false,
3170,外婆,wàipó,1,外婆,waipo,名,5,5,{},false,false,false,
3171,外形,wàixíng,1,外形,waixing,名,5,5,{},false,false,false,
3172,弯,wān,1,弯,wan,形、动、名,5,5,{},false,false,false,
3173,玩具,wánjù,1,玩具,wanju,名,5,5,{},false,false,false,
3174,完美,wánměi,1,完美,wanmei,形,5,5,{},false,false,false,
3175,完善,wánshàn,1,完善,wanshan,形、动,5,5,{},false,false,false,
3176,完整,wánzhěng,1,完整,wanzheng,形,5,5,{},false,false,false,
3177,万一,wànyī,1,万一,wanyi,名、连,5,5,{},false,false,false,
3178,往返,wǎngfǎn,1,往返,wangfan,动,5,5,{},false,false,false,
3179,网络,wǎngluò,1,网络,wangluo,名,5,5,{},false,false,false,
3180,危害,wēihài,1,危害,weihai,动,5,5,{},false,false,false,
3181,微笑,wēixiào,1,微笑,weixiao,动、名,5,5,{},false,false,false,
3182,威胁,wēixié,1,威胁,weixie,动,5,5,{},false,false,false,
3183,围,wéi,1,围,wei,动,5,5,{},false,false,false,
3184,为,wéi,2,为2,wei,介,5,5,{},true,true,false,
3185,维持,wéichí,1,维持,weichi,动,5,5,{},false,false,false,
3186,违法,wéifǎ,1,违法,weifa,动,5,5,{},false,false,false,
3187,违反,wéifǎn,1,违反,weifan,动,5,5,{},false,false,false,
3188,围巾,wéijīn,1,围巾,weijin,名,5,5,{},false,false,false,
3189,围绕,wéirào,1,围绕,weirao,动,5,5,{},false,false,false,
3190,维修,wéixiū,1,维修,weixiu,动,5,5,{},false,false,false,
3191,唯一,wéiyī,1,唯一,weiyi,形,5,5,{},false,false,false,
3192,尾巴,wěiba,1,尾巴,weiba,名,5,5,{},false,false,false,
3193,伟大,wěidà,1,伟大,weida,形,5,5,{},false,false,false,
3194,胃,wèi,1,胃,wei,名,5,5,{},false,false,false,
3195,喂,wèi,2,喂2,wei,动,5,5,{},true,false,false,
3196,未来,wèilái,1,未来,weilai,形、名,5,5,{},false,false,false,
3197,位于,wèiyú,1,位于,weiyu,动,5,5,{},false,false,false,
3198,位置,wèizhì,1,位置,weizhi,名,5,5,{},false,false,false,
3199,温暖,wēnnuǎn,1,温暖,wennuan,形、动,5,5,{},false,false,false,
3200,文学,wénxué,1,文学,wenxue,名,5,5,{},false,false,false,
3201,稳定,wěndìng,1,稳定,wending,形、动,5,5,{},false,false,false,
3202,问卷,wènjuàn,1,问卷,wenjuan,名,5,5,{},false,false,false,
3203,握,wò,1,握,wo,动,5,5,{},false,false,false,
3204,卧室,wòshì,1,卧室,woshi,名,5,5,{},false,false,false,
3205,握手,wòshǒu,1,握手,woshou,动,5,5,{},false,false,false,
3206,无关,wúguān,1,无关,wuguan,动,5,5,{},false,false,false,
3207,无奈,wúnài,1,无奈,wunai,动、连,5,5,{},false,false,false,
3208,无数,wúshù,1,无数,wushu,形,5,5,{},false,false,false,
3209,无限,wúxiàn,1,无限,wuxian,形,5,5,{},false,false,false,
3210,无效,wúxiào,1,无效,wuxiao,动,5,5,{},false,false,false,
3211,舞蹈,wǔdǎo,1,舞蹈,wudao,名,5,5,{},false,false,false,
3212,武术,wǔshù,1,武术,wushu,名,5,5,{},false,false,false,
3213,舞台,wǔtái,1,舞台,wutai,名,5,5,{},false,false,false,
3214,五颜六色,wǔyán-liùsè,1,五颜六色,wuyanliuse,,5,5,{},false,false,true,
3215,雾,wù,1,雾,wu,名,5,5,{},false,false,false,
3216,物价,wùjià,1,物价,wujia,名,5,5,{},false,false,false,
3217,物理,wùlǐ,1,物理,wuli,名,5,5,{},false,false,false,
3218,物品,wùpǐn,1,物品,wupin,名,5,5,{},false,false,false,
3219,物业,wùyè,1,物业,wuye,名,5,5,{},false,false,false,
3220,物质,wùzhì,1,物质,wuzhi,名,5,5,{},false,false,false,
3221,西餐,xīcān,1,西餐,xican,名,5,5,{},false,false,false,
3222,吸管,xīguǎn,1,吸管,xiguan,名,5,5,{},false,false,false,
3223,吸收,xīshōu,1,吸收,xishou,动,5,5,{},false,false,false,
3224,西装,xīzhuāng,1,西装,xizhuang,名,5,5,{},false,false,false,
3225,戏,xì,1,戏,xi,名,5,5,{},false,false,false,
3226,系,xì,1,系,xi,名,5,5,{},true,true,false,
3227,细节,xìjié,1,细节,xijie,名,5,5,{},false,false,false,
